Season,Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
2013,Carlos Peguero,SEA,AAA,26,505,0.083168316,0.308910891,0.269230769,0.259911894,0.320792079,0.460352422,0.781144501,0.200440528,4.893451085913160,0.346153846,-1.5013876882148900,63.874659529740400,0.47024554651456600,0.34121106167238500,107.7516520659860,8760
2014,Carlos Peguero,KCR,AAA,27,418,0.107655502,0.33014354,0.326086956,0.266304347,0.349282296,0.5625,0.911782296,0.296195653,4.717478411124340,0.336633663,0.36483466420759200,70.4852135947044,15.800345735817700,0.3861328845726700,123.84536155756400,8760
2013,Cole Figueroa,TBR,AAA,26,533,0.10131332,0.056285178,1.8,0.286334056,0.360531309,0.36659436,0.727125669,0.080260304,5.199527468005820,0.295871559,0.5051451749168340,64.28227699762670,4.294891329766210,0.3365796052301180,104.17302529095700,8790
2015,Cole Figueroa,NYY,AAA,28,507,0.086785009,0.053254437,1.629629629,0.291759465,0.354581673,0.35857461,0.713156283,0.066815145,2.5686900982330200,0.30117647,-1.3562041013501600,57.978326887325700,4.468277715579910,0.3321451820135120,109.45212109358700,8790
2019,Matt Clark,MEX,AAA,32,339,0.12979351,0.215339233,0.602739726,0.315789473,0.404129793,0.680701754,1.084831547,0.364912281,2.556768321756720,0.328125,-0.10541972098872100,74.79942857972840,22.488605317990500,0.43771532781067300,136.3527245199870,8793
2011,Matt Clark,SDP,AAA,24,537,0.108007448,0.216014897,0.5,0.292207792,0.36329588,0.497835497,0.861131377,0.205627705,2.059148888373130,0.333333333,-1.0336932956124700,83.32875796082160,7.6088598561539200,0.3723958766415770,102.7163896505320,8793
2012,Matt Clark,SDP,AAA,25,511,0.111545988,0.221135029,0.504424778,0.28988764,0.366666666,0.505617977,0.872284643,0.215730337,2.5376742087500000,0.337539432,-0.04782876610988750,82.92072727204600,15.332390133750800,0.37739261621096000,115.00140077890500,8793
2015,Matt Clark,MIL,AAA,28,548,0.105839416,0.193430656,0.547169811,0.290794979,0.366788321,0.491631799,0.85842012,0.20083682,2.4695500165393900,0.330555555,-0.09090697858482600,85.12719836897810,17.088417053889900,0.37376831243307000,100.83594186243100,8793
2017,Matt Clark,MEX,AAA,30,445,0.105617977,0.238202247,0.443396226,0.276649746,0.355056179,0.494923857,0.849980036,0.218274111,1.3791349338732900,0.327137546,-0.07652542763389650,66.92835014531120,8.67441725203502,0.37380561559167600,115.6414328109040,8793
2006,Chris Latham,MEX,AAA,33,460,0.182608695,0.22173913,0.823529411,0.300546448,0.434497816,0.538251366,0.972749182,0.237704918,6.255693576055910,0.369477911,0.7223890228196980,91.5423387262954,27.720079717411000,0.43452491006392100,130.65118848426900,882
2012,Ramiro Pena,NYY,AAA,26,404,0.084158415,0.183168316,0.459459459,0.258333333,0.325,0.327777777,0.652777777,0.069444444,3.4591616257157700,0.31707317,-1.1415390446782100,38.897841594132800,-7.147138693419120,0.30302053213119500,85.26720023396140,8841
2018,Ramiro Pena,MEX,AAA,32,452,0.079646017,0.084070796,0.947368421,0.303258145,0.361173814,0.436090225,0.797264039,0.13283208,5.609248630859190,0.311797752,1.4355146831367200,61.83317236648190,-0.839119746822223,0.35685025179304700,101.03307196888600,8841
2019,Ramiro Pena,MEX,AAA,33,420,0.054761904,0.095238095,0.575,0.349206349,0.384428223,0.539682539,0.924110762,0.19047619,4.569364845129120,0.358433734,1.7665500221774000,74.69488045460800,9.885010926791250,0.39352940259760900,117.6533424350070,8841
2015,Ramiro Pena,SDP,AAA,29,447,0.067114093,0.098434004,0.681818181,0.308270676,0.352402745,0.408521303,0.760924048,0.100250627,3.529633250486920,0.332402234,-1.7955055814236400,56.91105073353410,1.4122637849128100,0.339783783753713,96.9707931307575,8841
2019,Ali Solis,MEX,AAA,31,370,0.059459459,0.237837837,0.25,0.266081871,0.3125,0.488304093,0.800804093,0.222222222,3.5359484319449700,0.306722689,0.7914345543831590,45.96658474741830,-11.127824122325000,0.3381854739526040,82.88128341325840,8848
